link ,label ,gender ,bio ,nation ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56588 ,Wepwawet ,male ,Jackal-god of Upper Egypt; 'opener of the ways'; champion of the monarch. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56589 ,Wepwawet-Thoth ,male ,"Syncretic deity, combining the attributes of the gods Wepwawet (q.v.) and Thoth (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56964 ,Antinous ,male ,"Favourite/lover of Hadrian (q.v.); drowned in the Nile, while accompanying the emperor on a trip.  Deified after his death. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54511 ,Montu-Ra ,male ,"Syncretic deity, combining the attributes of the gods Montu (q.v.) and Ra (q.v.); also known as Ra-Montu (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54925 ,Nun ,male ,"One of the Ogdoad, the eight deities representing primeval chaos; god and personification of the primeval waters from which the creator-god emerged. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54975 ,Osiris Khentamentiu ,male ,Manifestation of Osiris (q.v.) as Foremost of the Westerners. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54979 ,Osiris-Sokar ,male ,"Syncretic deity, combining the attributes of the gods Osiris (q.v.) and Sokar (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55366 ,Ptah-Tatenen ,male ,Manifestation of Ptah (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55816 ,Seshat ,female ,"Senior goddess of writing; often associated, in her role as record keeper, with the infinity of the kingship. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55825 ,Seth ,male ,God of chaotic forces; brother and slayer of Osiris (q.v.); consort of Nephthys (q.v.); often associated with foreign countries. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55875 ,Shu ,male ,"God of sunlight and air, who separates Nut (q.v.) and Geb (q.v.); son of Atum (q.v.); brother and consort of Tefnet (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55876 ,Sia ,male ,God personifying the perceptive mind and intellectual achievement. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55889 ,Sobek-Ra ,male ,"Syncretic deity, combining the attributes of the gods Sobek (q.v.) and Ra (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55910 ,Sokar ,male ,"Hawk-god of the Memphite necropolis; god of fertility and artisans, closely associated with Osiris (q.v.) and Ptah (q.v.) [Ptah-Sokar (q.v.); Ptah-Sokar-Osiris (q.v.)]. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55915 ,Sopedu ,male ,Stellar and border-patrol god; son of Sothis (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55920 ,Sothis ,female ,"Goddess personifying the Dog-Star (Sirius), herald of the annual Nile inundation and symbol of its fecundity; consort of Orion (q.v.) and mother of Sopedu (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56297 ,Tefnet ,female ,Goddess of moisture; daughter of Atum (q.v.); sister/consort of Shu (q.v.) and mother of Geb (q.v.) and Nut (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56546 ,Wadjet ,female ,"Cobra-goddess of Buto; preserver of royal authority over northern Egypt and, in the form of the uraeus, protector of pharaoh. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56984 ,Aphrodite-Hathor ,female ,"Syncretic deity, combining the attributes of the goddesses Aphrodite/Venus (q.v.) and Hathor (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56984 ,Aphrodite-Hathor ,female ,"Syncretic deity, combining the attributes of the goddesses Aphrodite/Venus (q.v.) and Hathor (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58616 ,Helios/Sol ,male ,Sun god; sometimes associated with Mithras/Mithra or Apollo (qq.v.) and shares iconography with the Indian god Surya (q.v.). Use also for personifications of the sun. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58616 ,Helios/Sol ,male ,Sun god; sometimes associated with Mithras/Mithra or Apollo (qq.v.) and shares iconography with the Indian god Surya (q.v.). Use also for personifications of the sun. ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58616 ,Helios/Sol ,male ,Sun god; sometimes associated with Mithras/Mithra or Apollo (qq.v.) and shares iconography with the Indian god Surya (q.v.). Use also for personifications of the sun. ,Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54790 ,Nehebkau ,male ,"Snake-god; a source of protection, particularly for royal figures, in both Egypt and the underworld. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55180 ,Pataikos ,male ,Amuletic dwarf-god; equated with the funerary deities Ptah-Sokar (q.v.) and Ptah-Sokar-Osiris (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56979 ,Aphrodite/Venus ,female ,"One of the twelve Olympian gods; goddess of love and fertility; mother of Eros/Cupid (q.v.), Anteros (q.v.) and Hermaphroditos (q.v.). Also used for the personification of the planet Venus. Sometimes associated with the Zoroastrian deity Anahita (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56979 ,Aphrodite/Venus ,female ,"One of the twelve Olympian gods; goddess of love and fertility; mother of Eros/Cupid (q.v.), Anteros (q.v.) and Hermaphroditos (q.v.). Also used for the personification of the planet Venus. Sometimes associated with the Zoroastrian deity Anahita (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56979 ,Aphrodite/Venus ,female ,"One of the twelve Olympian gods; goddess of love and fertility; mother of Eros/Cupid (q.v.), Anteros (q.v.) and Hermaphroditos (q.v.). Also used for the personification of the planet Venus. Sometimes associated with the Zoroastrian deity Anahita (q.v.). ",Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57039 ,Artemis/Diana ,female ,"One of the twelve Olympian gods; daughter of Zeus/Jupiter (q.v.) and Leto/Latona (q.v.); twin sister of Apollo (q.v.); a virgin huntress; symbol of chastity and protector of wildlife, also associated with helping women at childbirth; she later became identified with the moon-goddess, Selene/Luna (q.v.) and is sometimes associated with the goddess of the Underworld, Hecate (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57039 ,Artemis/Diana ,female ,"One of the twelve Olympian gods; daughter of Zeus/Jupiter (q.v.) and Leto/Latona (q.v.); twin sister of Apollo (q.v.); a virgin huntress; symbol of chastity and protector of wildlife, also associated with helping women at childbirth; she later became identified with the moon-goddess, Selene/Luna (q.v.) and is sometimes associated with the goddess of the Underworld, Hecate (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57060 ,Athena/Minerva ,female ,"One of the twelve Olympian gods; goddess of wisdom and just causes; patron of many civilizing arts, domestic crafts and the city of Athens; daughter of Zeus/Jupiter (q.v.), she emerged fully armed from her father's head.

Pallas was a daughter of Triton and friend of Athena/Minerva (q.v.), with whom she sparred; one day Zeus/Jupiter (q.v.) intervened, standing in front of Athena with the aegid; Pallas, struck with fear, was not able to parry Athena's blow and was killed. In sorrow, Athena took the name of Pallas-Athena, carved a wooden statue of her friend (the Palladium) and placed it alongside Zeus. Athena is sometimes therefore referred to as Pallas in later depictions but these depications are in fact usually of Athena (i.e. a female figure with Corinthian helmet and shield).

Sometimes associated with the Zoroastrian deity Anahita (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57060 ,Athena/Minerva ,female ,"One of the twelve Olympian gods; goddess of wisdom and just causes; patron of many civilizing arts, domestic crafts and the city of Athens; daughter of Zeus/Jupiter (q.v.), she emerged fully armed from her father's head.

Pallas was a daughter of Triton and friend of Athena/Minerva (q.v.), with whom she sparred; one day Zeus/Jupiter (q.v.) intervened, standing in front of Athena with the aegid; Pallas, struck with fear, was not able to parry Athena's blow and was killed. In sorrow, Athena took the name of Pallas-Athena, carved a wooden statue of her friend (the Palladium) and placed it alongside Zeus. Athena is sometimes therefore referred to as Pallas in later depictions but these depications are in fact usually of Athena (i.e. a female figure with Corinthian helmet and shield).

Sometimes associated with the Zoroastrian deity Anahita (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57060 ,Athena/Minerva ,female ,"One of the twelve Olympian gods; goddess of wisdom and just causes; patron of many civilizing arts, domestic crafts and the city of Athens; daughter of Zeus/Jupiter (q.v.), she emerged fully armed from her father's head.

Pallas was a daughter of Triton and friend of Athena/Minerva (q.v.), with whom she sparred; one day Zeus/Jupiter (q.v.) intervened, standing in front of Athena with the aegid; Pallas, struck with fear, was not able to parry Athena's blow and was killed. In sorrow, Athena took the name of Pallas-Athena, carved a wooden statue of her friend (the Palladium) and placed it alongside Zeus. Athena is sometimes therefore referred to as Pallas in later depictions but these depications are in fact usually of Athena (i.e. a female figure with Corinthian helmet and shield).

Sometimes associated with the Zoroastrian deity Anahita (q.v.). ",Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57655 ,Eros/Cupid ,male ,God of love; son of Aphrodite/Venus (q.v.); brother of Anteros (q.v.); lover of Psyche (q.v.). ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57655 ,Eros/Cupid ,male ,God of love; son of Aphrodite/Venus (q.v.); brother of Anteros (q.v.); lover of Psyche (q.v.). ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54681 ,Nebethetepet ,female ,"Heliopolitan goddess who, like Iusaas, embodies the feminine element of the creative principle and is an integral part of the creator-god. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54978 ,Osiris-Iah ,male ,"Syncretic deity, combining the attributes of the gods Osiris (q.v.) and Iah (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55100 ,Pakhet ,female ,Lionness-goddess of the Eastern Desert; called 'she who snatches' or the 'tearer'; sometimes equated with Artemis/Diana (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57930 ,Demeter/Ceres ,female ,"One of the twelve Olympian gods; goddess of fertility and agriculture, particularly associated with corn; her daughter, Persephone/Proserpine (q.v.) was abducted by Hades/Pluto (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57930 ,Demeter/Ceres ,female ,"One of the twelve Olympian gods; goddess of fertility and agriculture, particularly associated with corn; her daughter, Persephone/Proserpine (q.v.) was abducted by Hades/Pluto (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57930 ,Demeter/Ceres ,female ,"One of the twelve Olympian gods; goddess of fertility and agriculture, particularly associated with corn; her daughter, Persephone/Proserpine (q.v.) was abducted by Hades/Pluto (q.v.). ",Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57949 ,Dionysos/Bacchus ,male ,"One of the twelve Olympian gods; god of fertility, celebration, ritual and especially wine and intoxication; often associated with theatre; the 'twice born' son of Zeus/Jupiter (q.v.) and Semele (q.v.), his riotous nature is often directly contrasted with the sobriety and reason of Apollo (q.v.). Sometimes depicted with Ariadne (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57949 ,Dionysos/Bacchus ,male ,"One of the twelve Olympian gods; god of fertility, celebration, ritual and especially wine and intoxication; often associated with theatre; the 'twice born' son of Zeus/Jupiter (q.v.) and Semele (q.v.), his riotous nature is often directly contrasted with the sobriety and reason of Apollo (q.v.). Sometimes depicted with Ariadne (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57949 ,Dionysos/Bacchus ,male ,"One of the twelve Olympian gods; god of fertility, celebration, ritual and especially wine and intoxication; often associated with theatre; the 'twice born' son of Zeus/Jupiter (q.v.) and Semele (q.v.), his riotous nature is often directly contrasted with the sobriety and reason of Apollo (q.v.). Sometimes depicted with Ariadne (q.v.). ",Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57951 ,Dioskouroi/Dioscuri ,male ,"The twin gods Castor and Pollux; gods friendly to men and often saviours in times of crisis. Sons of Leda (q.v.) and Zeus/Jupiter (q.v.); brothers of Helen (q.v.) and Clytemnestra (q.v.); they abducted Phoebe (q.v.) and Hilaeria (q.v.), the daughters of Leucippus (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57951 ,Dioskouroi/Dioscuri ,male ,"The twin gods Castor and Pollux; gods friendly to men and often saviours in times of crisis. Sons of Leda (q.v.) and Zeus/Jupiter (q.v.); brothers of Helen (q.v.) and Clytemnestra (q.v.); they abducted Phoebe (q.v.) and Hilaeria (q.v.), the daughters of Leucippus (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57951 ,Dioskouroi/Dioscuri ,male ,"The twin gods Castor and Pollux; gods friendly to men and often saviours in times of crisis. Sons of Leda (q.v.) and Zeus/Jupiter (q.v.); brothers of Helen (q.v.) and Clytemnestra (q.v.); they abducted Phoebe (q.v.) and Hilaeria (q.v.), the daughters of Leucippus (q.v.). ",Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58260 ,Tyche/Fortuna ,female ,"Goddess of chance, fate, luck and fortune.  Also a city goddess, usually depicted with a mural crown. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58260 ,Tyche/Fortuna ,female ,"Goddess of chance, fate, luck and fortune.  Also a city goddess, usually depicted with a mural crown. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55888 ,Sobek The Shedetite ,male ,"Manifestation of Sobek (q.v.), worshipped at Crocodilopolis. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57067 ,Athena-Neith ,female ,"Syncretic deity, combining the attributes of the goddesses Athena/Minerva (q.v.) and Neith (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57067 ,Athena-Neith ,female ,"Syncretic deity, combining the attributes of the goddesses Athena/Minerva (q.v.) and Neith (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/55714 ,Sekhmet-Mut ,female ,"Syncretic deity, combining the attributes of the goddesses Sekhmet (q.v.) and Mut (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54976 ,Osiris-Apis ,male ,"Syncretic deity, combining the attributes of the gods Osiris (q.v.) and Apis (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/54977 ,Osiris-Canopus ,male ,Manifestation of Osiris (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56985 ,Aphrodite-Isis ,female ,"Syncretic deity, combining the attributes of the goddesses Aphrodite/Venus (q.v.) and Isis (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56985 ,Aphrodite-Isis ,female ,"Syncretic deity, combining the attributes of the goddesses Aphrodite/Venus (q.v.) and Isis (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56988 ,Apollo ,male ,"One of the twelve Olympian gods; son of Zeus/Jupiter (q.v.) and Leto/Latona (q.v.); brother of Artemis/Diana (q.v.); a major deity representing, in opposition to Dionysos/Bacchus (q.v.), the rational and civilized aspects of human nature; patron of the arts and leader of the Muses (q.v.); later, manifested as Phoebus (q.v.), he became identified with the sun-god Helios/Sol (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56988 ,Apollo ,male ,"One of the twelve Olympian gods; son of Zeus/Jupiter (q.v.) and Leto/Latona (q.v.); brother of Artemis/Diana (q.v.); a major deity representing, in opposition to Dionysos/Bacchus (q.v.), the rational and civilized aspects of human nature; patron of the arts and leader of the Muses (q.v.); later, manifested as Phoebus (q.v.), he became identified with the sun-god Helios/Sol (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56988 ,Apollo ,male ,"One of the twelve Olympian gods; son of Zeus/Jupiter (q.v.) and Leto/Latona (q.v.); brother of Artemis/Diana (q.v.); a major deity representing, in opposition to Dionysos/Bacchus (q.v.), the rational and civilized aspects of human nature; patron of the arts and leader of the Muses (q.v.); later, manifested as Phoebus (q.v.), he became identified with the sun-god Helios/Sol (q.v.). ",Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57287 ,Beset ,female ,"Ancient Egyptian dwarf goddess, sometimes identified as the mother of Bes (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57638 ,Concordia ,female ,"Personification of unanimity, oneness of mind, or an agreement between members of the Roman state. The Greek equivalent is Homonoia. Worshipped as a goddess by the Romans. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57638 ,Concordia ,female ,"Personification of unanimity, oneness of mind, or an agreement between members of the Roman state. The Greek equivalent is Homonoia. Worshipped as a goddess by the Romans. ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57657 ,Cybele ,female ,"Mother-goddess, sometimes associated with Demeter/Ceres (q.v.), responsible for the total welfare of her followers; lover of Attis (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57657 ,Cybele ,female ,"Mother-goddess, sometimes associated with Demeter/Ceres (q.v.), responsible for the total welfare of her followers; lover of Attis (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58105 ,Eos/Aurora ,female ,Goddess of the dawn; sister of Helios/Sol (q.v.) and wife of Tithonos (q.v.). ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58105 ,Eos/Aurora ,female ,Goddess of the dawn; sister of Helios/Sol (q.v.) and wife of Tithonos (q.v.). ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58105 ,Eos/Aurora ,female ,Goddess of the dawn; sister of Helios/Sol (q.v.) and wife of Tithonos (q.v.). ,Etruscan ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/58247 ,Felicitas ,female ,"Goddess of happiness and good fortune, widely depicted on Roman coins as a personification of prosperity and success. ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57049 ,Asclepius ,male ,God of medicine and healing; son of Apollo (q.v.). ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57049 ,Asclepius ,male ,God of medicine and healing; son of Apollo (q.v.). ,Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56991 ,Apollo Helios ,male ,"Syncretic deity, combining the attributes of the gods Apollo (q.v.) and Helios/Sol (q.v.). ",Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/56991 ,Apollo Helios ,male ,"Syncretic deity, combining the attributes of the gods Apollo (q.v.) and Helios/Sol (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57043 ,Artemis-Hecate ,female ,"Syncretic deity, combining the attributes of the goddesses Artemis/Diana (q.v.) and Hecate (q.v.). ",Greek ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/57291 ,Bonus Eventus ,male ,Personification of good outcomes of all human activities and especially of harvests. ,Roman ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52748 ,Amun ,male ,"One of the Ogdoad, the eight deities representing primeval chaos; deity and supreme god of Ancient Egyptian pantheon.  Recorded in some inscriptions as He of Ipetsut; Good Goose; He Who is Primeval; Given Life; King of the Gods. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52750 ,Amun-Ra ,male ,King of the gods; Amun (q.v.) when interpreted as a manifestation of the ancient sun-god of Heliopolis.  Titles/Epithets (recorded in incriptions as) - Lord; Good Functionary; Foremost of Ipetsut; Good Guide; Good God. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52823 ,Anubis ,male ,Canine or jackal headed god of cemetries and embalming. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52825 ,Anuqet ,female ,Goddess of the cataracts of the Lower Nile; known as the daughter of Ra (q.v.) and later that of Khnum (q.v.) and Satet (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52852 ,Apis ,male ,"Bull sacred to Ptah (q.v.) of Memphis, the creator-god. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52918 ,Atum ,male ,Sun-god and creator of the universe; father of Shu (q.v.) and Tefnet (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/52979 ,Baal ,male ,"Universal god of fertility, worshipped in many Middle Eastern communities, responsible for the welfare of the earth and the regularity of the falls of dew and rain; god of storms and of the sky. ",Phoenician ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53007 ,Banebdjedet ,male ,Ram-god of north-east Delta; consort of Hatmehyt (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53010 ,Bastet ,female ,"Leonine or feline goddess of Bubastis; daughter of Ra (q.v.) and, initially, the instrument of his vengeance. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53034 ,Bes ,male ,"Dwarf-god, generally benign; protector of childbirth and the family; god of good luck and prosperity, but also music, dancing and warfare. Originating in Dynastic Egypt, the imagery and cult remained popular down to the end of classical antiquity. 



On Cyprus the standard Egyptian types are found from the Late Bronze Age, but the iconography was also adapted for depicting the 'Great God of Cyprus' (q.v.), especially in Amathus where moumnetal limestone statues of the god were erected. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53377 ,Duamutef ,male ,"One of the four Sons of Horus (q.v.), generally represented with the head of a jackal; responsible for the protection of the stomach of the deceased after mummification; himself protected by Neith (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53501 ,Geb ,male ,Earth-god and president of the divine tribunal on the kingship; son of Shu (q.v.) and consort of Nut (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53576 ,Hapy ,male ,"One of the four Sons of Horus (q.v.), generally represented with the head of a baboon; responsible for the protection of the lungs of the deceased after mummification; himself protected by Nephthys (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53586 ,Haroeris ,male ,Manifestation of the mature Horus (q.v.) capable of seizing power. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53587 ,Harpocrates ,male ,"Manifestation of Horus (q.v.) as a child; known in inscriptions as First Great and Mighty of Amun and Master of Mendes. Horus is pictured as a naked boy with his finger on his mouth, a realization of the hieroglyph for ""child"". Misunderstanding this gesture, the later Greeks and Roman poets made Harpocrates the god of Silence and Secrecy. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53601 ,Hathor ,female ,"Universal cow-goddess; symbolic mother of the pharaoh; a funerary deity but also goddess of love, music and dance and, therefore, often associated with Aphrodite/Venus (q.v.), and of foreign countries.  Titles/Epithets (recorded in inscriptions as) -  Foremost of Heaven, Chantress of Amun, Chantress of Wepwawet, Goddess of the West. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53695 ,Herishef ,male ,"Primeval ram-god, worshipped in Middle Egypt; sometimes identified with Herakles/Hercules (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53733 ,Horakhty-Atum ,male ,"Syncretic deity, combining the attributes of the gods Horakhty (q.v.)  [Horus (q.v.)]  and Atum (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53754 ,Hornedjitef ,male ,"Manifestation of Horus (q.v.) [Grk Harendotes]; Horus the Saviour of his Father, Osiris (q.v.), rescuing the earthly domain from the usurper Seth (q.v.) recorded in inscriptions as Prophet of Amun in Karnak; Prophet of Min; Prophet of Khons; Overseer of the Burnt Offerings of Amun; God's Father; Priest of Amun in Ipetsut; Priest of the White One; Priest of Horus; Priest of the Good God; Follower of the Queen; Priest of Khonspatjauankh and Priest of Isis and Iq. ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53770 ,Horus ,male ,Falcon-god who has many manifestations; son of Osiris (q.v.) and Isis (q.v.); 'Lord of the Sky'; symbol of divine kingship recorded in inscriptions as Good God. ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53775 ,Horus of the North ,male ,Manifestation of Horus (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53776 ,Horus of the South ,male ,Manifestation of Horus (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53899 ,Iah-Thoth ,male ,"Syncretic deity, combining the attributes of the gods Iah (q.v.) and Thoth (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53948 ,Imsety ,male ,"One of the four Sons of Horus (q.v.), generally represented with a man's head; responsible for the protection of the embalmed liver of the deceased after mummification; himself protected by Isis (q.v.). ",Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53958 ,Onuris ,male ,Hunter and warrior god; later identified with Ares/Mars (q.v.). ,Egyptian ,
https://public.researchspace.org/resource/?uri=http://collection.britishmuseum.org/id/person-institution/53985 ,Ipy ,female ,"Benign hippopotamus-goddess; protector of pharaoh and sometimes invoked as his mother.  Titles/Epithets (recorded in inscriptions as) -  Porter, High Steward and Ship Captain. ",Egyptian ,
